Cymbal,From what type of Cymbals can a expert player obtain an enormous dynamic range?,An expert player can obtain an enormous dynamic range from crash cymbals.,hard,hard,S09_set2_a6
Cymbal,From what type of Cymbals can a expert player obtain an enormous dynamic range?,Crash cymbals,hard,hard,S09_set2_a6
Cymbal,Can the origins of cymbals be traced back to prehistoric times?,yes,easy,easy,S09_set2_a6
Cymbal,Can the origins of cymbals be traced back to prehistoric times?,Yes,easy,easy,S09_set2_a6
Cymbal,Did the modern hi-hat evolve from clash cymbals?,yes,easy,easy,S09_set2_a6
Cymbal,Did the modern hi-hat evolve from clash cymbals?,Yes,easy,medium,S09_set2_a6
Cymbal,Is the word cymbal derived from a Germanic word?,No,easy,easy,S09_set2_a6
Cymbal,Is the word cymbal derived from a Germanic word?,No,easy,hard,S09_set2_a6
Cymbal,What is the center of a cymbal called?,Bell,medium,medium,S09_set2_a6
Cymbal,What is the center of a cymbal called?,bell,medium,medium,S09_set2_a6
Cymbal,"What part of the cymbal gets the best ""crash""?",Edge or rim,medium,medium,S09_set2_a6
Cymbal,"What part of the cymbal gets the best ""crash""?",edge or rim,medium,medium,S09_set2_a6
Cymbal,What is the second main orchestral use of cymbals?,the suspended cymbal,medium,medium,S09_set2_a6
Cymbal,What is the second main orchestral use of cymbals?,the suspended cymbal,medium,medium,S09_set2_a6
Cymbal,What two instruments form the modern drum kit?,the cymbals and the drum,hard,hard,S09_set2_a6
Cymbal,What Greek mythical creatures were depicted holding cymbals?,fauns and satyrs,hard,too hard,S09_set2_a6
Cymbal,What Greek mythical creatures were depicted holding cymbals?,fauns and satyrs,hard,too hard,S09_set2_a6
Cymbal,What are orchestral crash cymbals technically called?,a pair of clash cymbals,hard,hard,S09_set2_a6
Cymbal,What are orchestral crash cymbals technically called?,clash cymbals,hard,hard,S09_set2_a6
Dhaka,Is Dhaka the capital of Bangladesh?,Yes,easy,easy,S09_set3_a3
Dhaka,Is Dhaka located on the eastern banks of the Buriganga River?,Yes,easy,medium,S09_set3_a3
Dhaka,Is University of Dhaka the largest public university in Dhaka?,Yes,easy,hard,S09_set3_a3
Dhaka,How much area does Dhaka cover?,1462.60 square kilometers,medium,medium,S09_set3_a3
Dhaka,How many people did the 1970 Bhola cyclone kill?,"500,000",medium,medium,S09_set3_a3
Dhaka,When is the end of the independence war of Bangladesh?,"December 16, 1971",medium,hard,S09_set3_a3
Dhaka,Did the Mughals arrive in Dhaka?,Yes,hard,medium,S09_set3_a3
Dhaka,Is University of Dhaka older than the Dhaka College?,No,hard,hard,S09_set3_a3
English_language,What is given for the number of native speakers?,No figure is given for the number of native speakers.,NULL,hard,S09_set5_a1
English_language,Is english an intonation  language?,Yes,NULL,easy,S09_set5_a1
English_language,Is english a de  jure  official  language  of Israel?,no,NULL,easy,S09_set5_a1
English_language,Is the stressed  syllable called the nuclear  syllable?,yes,NULL,easy,S09_set5_a1
English_language,Does english grammar have minimal inflection?,Yes,NULL,easy,S09_set5_a1
English_language,Did old English develop into Middle English?,Yes,NULL,easy,S09_set5_a1
English_language,"Are books, magazines, and newspapers written in English available?",yes,NULL,easy,S09_set5_a1
English_language,Is the syntax of German different with different rules?,yes,NULL,easy,S09_set5_a1
English_language,Is it true that semantics causes a number of false friends?,true,NULL,easy,S09_set5_a1
English_language,"Here , are all syllables unstressed , except the syllables/words best and done , which are stressed ?",yes,NULL,easy,S09_set5_a1
English_language,"Are many words describing the navy , types of ships , and other objects or activities on the water of dutch origin ?",yes,NULL,easy,S09_set5_a1
English_language,"Are local variations in the formal written version of the language quite limited , being restricted largely to the spelling differences between British and American English ?",yes,NULL,easy,S09_set5_a1
Flute,Is the flute a musical instrument?,Yes.,easy,easy,S09_set2_a5
Flute,Is the flute a musical instrument?,Yes,easy,easy,S09_set2_a5
Flute,Is it possible to open flutes at one or both ends?,Yes.,easy,easy,S09_set2_a5
Flute,Is it possible to open flutes at one or both ends?,Yes,easy,easy,S09_set2_a5
Flute,Are Indian concert flutes available in standard pitches?,Yes.,easy,easy,S09_set2_a5
Flute,Are Indian concert flutes available in standard pitches?,Yes,easy,easy,S09_set2_a5
Flute,What do we refer musicians who play flute?,"A flute player, a flautist or a flutist. ",medium,medium,S09_set2_a5
Flute,What do we refer musicians who play flute?,"A flute player, a flautist, or a flutist",medium,medium,S09_set2_a5
Flute,When was a three-holed flute made from a mammoth tusk discovered?,2004.,medium,medium,S09_set2_a5
Flute,When was a three-holed flute made from a mammoth tusk discovered?,In 2004,medium,medium,S09_set2_a5
Flute,When did the tin whistle first appear?,12th century.,medium,medium,S09_set2_a5
Flute,When did the tin whistle first appear?,In the 12th century,medium,medium,S09_set2_a5
Flute,What are the oldest known musical instruments?,A three holed-flute made from a mammoth tusk and two flutes made from swan's bones.,hard,medium,S09_set2_a5
Flute,What are the oldest known musical instruments?,A three-holed flute made from a mammoth tusk and two flutes made from swans' bones are among the oldest known musical instruments,hard,hard,S09_set2_a5
Flute,When was the pan flute spread to other parts of Europe?,7th century BC.,hard,hard,S09_set2_a5
Flute,When was the pan flute spread to other parts of Europe?,After the 7th century BC,hard,hard,S09_set2_a5
Flute,What does the air stream across this hole create?,"A Bernoulli, or siphon.",hard,medium,S09_set2_a5
Fox,Are foxes wary of humans?,Yes,easy,easy,S09_set1_a6
Fox,Are foxes wary of humans?,Yes,easy,easy,S09_set1_a6
Fox,Are fennec foxes endangered?,no,easy,easy,S09_set1_a6
Fox,Are fennec foxes endangered?,No,easy,easy,S09_set1_a6
Fox,Does the diet of foxes include reptiles?,yes,easy,easy,S09_set1_a6
Fox,Does the diet of foxes include reptiles?,Yes,easy,easy,S09_set1_a6
Fox,How long do most foxes live?,"Most foxes live 2 to 3 years, but they can survive for up to 10 years or even longer in captivity.",medium,medium,S09_set1_a6
Fox,How long do most foxes live?,2 to 3 years,medium,medium,S09_set1_a6
Fox,In what country did fox hunting originate?,the United Kingdom,medium,medium,S09_set1_a6
Fox,In what country did fox hunting originate?,in the United Kingdom,medium,medium,S09_set1_a6
Fox,What is the smallest species of fox?,The Fennec Fox is the smallest species of fox. ,medium,medium,S09_set1_a6
Fox,What is the smallest species of fox?,the Fennec Fox,medium,medium,S09_set1_a6
Fox,What are female foxes called?,vixens,hard,medium,S09_set1_a6
Fox,What are female foxes called?,vixens,hard,medium,S09_set1_a6
Fox,What is caching food?,"Caching is burying it for later consumption, usually under leaves, snow, or soil.",hard,hard,S09_set1_a6
Fox,What is caching food?,burying it for later consumption,hard,hard,S09_set1_a6
Fox,Do foxes damage fruit on farms?,No,hard,hard,S09_set1_a6
French_language,How many years ago did African people spread across 31 francophone African countries can speak French either as a first or second language?,2 years ago,NULL,hard,S09_set5_a5
French_language,"In Old French, was the plural  for animal animals?",Yes,NULL,easy,S09_set5_a5
French_language,Is catalan the only  official  language  of Andorra?,Yes,NULL,easy,S09_set5_a5
French_language,"In Belgium, however, is quatre-vingts universally used?",Yes,NULL,easy,S09_set5_a5
French_language,Where is it an official language?,NULL,NULL,NULL,S09_set5_a5
French_language,Is french taught in many schools as a primary language along with Arabic?,Yes,NULL,easy,S09_set5_a5
French_language,"What is widely used by the Lebanese, especially for administrative purposes?",French,NULL,medium,S09_set5_a5
French_language,Is french descendant of the Latin language?,Yes,NULL,easy,S09_set5_a5
French_language,Are there also a variety of regional languages In addition?,Yes,NULL,medium,S09_set5_a5
French_language,Is it true that france signed the European Charter for Regional Languages?,Yes,NULL,easy,S09_set5_a5
French_language,France signed the European Charter for what?,NULL,NULL,NULL,S09_set5_a5
French_language,Is french language of 20  %?,NULL,NULL,NULL,S09_set5_a5
French_language,Is French language of Wallonia?,NULL,NULL,NULL,S09_set5_a5
French_language,Are the prefixes en- and em- always nasalized ?,Yes,NULL,easy,S09_set5_a5
French_language,"Are French and German not official languages nor recognised minority languages in the flemish region , although there are a dozen municipalities with language facilities for French-speakers ?",NULL,NULL,NULL,S09_set5_a5
French_language,Can the palatal nasal occur in word initial position ( e.g ?,NULL,NULL,NULL,S09_set5_a5
German_language,How many years ago was the Luther Bible by Martin Luther printed?,475,NULL,hard,S09_set5_a2
German_language,Is german an inflected  language?,yes,NULL,easy,S09_set5_a2
German_language,"In Switzerland, is ß used at all?",no,NULL,easy,S09_set5_a2
German_language,Are there two common  word  orders?,yes,NULL,easy,S09_set5_a2
German_language,Are feminines declined in the singular?,no,NULL,easy,S09_set5_a2
German_language,Is 9 %  of the Internet  population German?,no,NULL,easy,S09_set5_a2
German_language,Is german written using the Latin  alphabet?,Yes,NULL,easy,S09_set5_a2
German_language,Was the Luther Bible by Martin Luther printed?,Yes,NULL,easy,S09_set5_a2
German_language,Does a  tz indicate that the preceding vowel is short?,no,NULL,easy,S09_set5_a2
German_language,"Are there 622,650 speakers of German In Canada?",Yes,NULL,easy,S09_set5_a2
German_language,Are there also large populations of German ancestry In Mexico?,yes,NULL,medium,S09_set5_a2
German_language,Would Bundesländer not accept North Rhine Westphalia and Bavaria ?,yes,NULL,easy,S09_set5_a2
German_language,"Have adverbs of time to appear in the third place in the sentence , just after the predicate ?",Yes,NULL,easy,S09_set5_a2
Giraffe,Do both sexes of giraffe have horns?,Yes,easy,easy,S09_set1_a5
Giraffe,Do both sexes of giraffe have horns?,yes,easy,easy,S09_set1_a5
Giraffe,Do giraffes give birth standing up?,Yes,easy,easy,S09_set1_a5
Giraffe,Do giraffes give birth standing up?,yes,easy,medium,S09_set1_a5
Giraffe,Are giraffes hunted for their hides?,Yes,easy,easy,S09_set1_a5
Giraffe,Are giraffes hunted for their hides?,Yes,easy,easy,S09_set1_a5
Giraffe,What areas can giraffes inhabit?,"savannas, grasslands, or open woodlands",medium,medium,S09_set1_a5
Giraffe,What areas can giraffes inhabit?,"inhabit savannas, grasslands, or open woodlands",medium,easy,S09_set1_a5
Giraffe,What will a giraffe use to clean off any bugs that appear on its face?,extremely long tongue ,medium,medium,S09_set1_a5
Giraffe,What will a giraffe use to clean off any bugs that appear on its face?,It's extremely long tongue,medium,easy,S09_set1_a5
Giraffe,How do giraffes defend themselves?,with a powerful kick,medium,medium,S09_set1_a5
Giraffe,How do giraffes defend themselves?,With powerful kicks,medium,easy,S09_set1_a5
Giraffe,Do male giraffes weigh more than female giraffes?,Yes,hard,medium,S09_set1_a5
Giraffe,Do male giraffes weigh more than female giraffes?,yes,hard,hard,S09_set1_a5
Giraffe,Do male giraffes have larger horns than female giraffes?,Yes,hard,medium,S09_set1_a5
Giraffe,Do male giraffes have larger horns than female giraffes?,Yes,hard,medium,S09_set1_a5
Giraffe,Are male females generally taller than female giraffes?,Yes,hard,medium,S09_set1_a5
Henri_Becquerel,Was Henri Becquerel one of the discoverers of radioactivity?,Yes,easy,easy,S09_set4_a9
Henri_Becquerel,Was Henri Becquerel one of the discoverers of radioactivity?,Yes,easy,easy,S09_set4_a9
Henri_Becquerel,Is the SI unit for radioactivity named after him?,Yes,easy,medium,S09_set4_a9
Henri_Becquerel,Is the SI unit for radioactivity named after him?,Yes,easy,easy,S09_set4_a9
Henri_Becquerel,Was Henri Becquerel a French physicist?,Yes,easy,easy,S09_set4_a9
Henri_Becquerel,Was Henri Becquerel a French physicist?,Yes,easy,easy,S09_set4_a9
Henri_Becquerel,In what year did Henri Becquerel die?,1908,medium,medium,S09_set4_a9
Henri_Becquerel,In what year did Henri Becquerel die?,"August 24, 1908",medium,medium,S09_set4_a9
Henri_Becquerel,Where was Henri Becquerel born?, Paris ,medium,medium,S09_set4_a9
Henri_Becquerel,Where was Henri Becquerel born?,Paris,medium,easy,S09_set4_a9
Henri_Becquerel,In what year did Henri Becquerel win the Nobel Prize in Physics?,1903,medium,medium,S09_set4_a9
Henri_Becquerel,In what year did Henri Becquerel win the Nobel Prize in Physics?,1903,medium,medium,S09_set4_a9
Henri_Becquerel,Was Henri Becquerel first in his family to occupy the physics chair at the Museum National d'Histoire Naturelle?,No,hard,easy,S09_set4_a9
Henri_Becquerel,Was Henri Becquerel first in his family to occupy the physics chair at the Museum National d'Histoire Naturelle?,No,hard,hard,S09_set4_a9
Henri_Becquerel,Was Henri Becquerel the sole winner of the 1903 Nobel Prize in Physics?,No,hard,hard,S09_set4_a9
Henri_Becquerel,Was Henri Becquerel the sole winner of the 1903 Nobel Prize in Physics?,No,hard,hard,S09_set4_a9
Henri_Becquerel,Did Henri Becquerel intentionally discover radioactivity?,No,hard,hard,S09_set4_a9
Henri_Becquerel,Did Henri Becquerel intentionally discover radioactivity?,He discovered it accidentally,hard,medium,S09_set4_a9
Henri_Becquerel,"If Henri Becquerel was alive today, how old would he have been?",157,NULL,hard,S09_set4_a9
Henri_Becquerel,For how many years did Henri Becquerel live?,56,NULL,hard,S09_set4_a9
Henri_Becquerel,Did Henri Becquerel live to be 80 years old?,no,NULL,medium,S09_set4_a9
Henri_Becquerel,What was Henri Becquerel`s profession?,physisist,NULL,easy,S09_set4_a9
Henri_Becquerel,How old was Henri Becquerel when he died?,53,NULL,too hard,S09_set4_a9
Henri_Becquerel,How many years ago was it when he became the third in his family to occupy the physics chair at the Musum National d`Histoire Naturelle?,117,NULL,hard,S09_set4_a9
Henri_Becquerel,"In 1908, the year  of his death, was Becquerel elected Permanent Secretary  of the Académie  des  Sciences?",Yes,NULL,easy,S09_set4_a9
Henri_Becquerel,When was Henri Becquerel born?,"December 15, 1852",NULL,medium,S09_set4_a9
Henri_Becquerel,Did he become chief engineer in the Department of Bridges and Highways?,Yes,NULL,easy,S09_set4_a9
Henri_Becquerel,Did he share the Nobel Prize in Physics?,Yes,NULL,easy,S09_set4_a9
Henri_Becquerel,Is it true that Becquerel wrapped a fluorescent substance in photographic plates?,Yes,NULL,easy,S09_set4_a9
Henri_Becquerel,Becquerel wrapped a fluorescent substance in what?,photographic plates and black material,NULL,medium,S09_set4_a9
Henri_Becquerel,Is there a Becquerel crater on the Moon for radioactivity?,Yes,NULL,easy,S09_set4_a9
Henri_Becquerel,Must … One conclude from these experiments that the phosphorescent substance in question emits rays which pass through the opaque paper and reduces silver salts ?,Yes,NULL,easy,S09_set4_a9
Henri_Becquerel,What is Henri Becquerel?,Henri Becquerel was a famous physicist.,NULL,easy,S09_set4_a9
Henri_Becquerel,Where is Henri Becquerel from?,Paris,NULL,medium,S09_set4_a9
Henri_Becquerel,What does Henri Becquerel do?,was a physisist,NULL,medium,S09_set4_a9
